"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-08","EUEEA30_21","EU/EEA (without UK)",99.642857000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-08","EUEEAUK_21","EU/EEA (with UK until 2019)",99.710144000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-08","FI","Finland",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-08","FR","France",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-08","HR","Croatia",-,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-08","HU","Hungary",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-08","IE","Ireland",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-08","IS","Iceland",-,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-08","IT","Italy",99.029126210,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-08","LT","Lithuania",-,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-08","LU","Luxembourg",-,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-08","LV","Latvia",-,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-08","MT","Malta",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-08","NL","Netherlands",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-08","NO","Norway",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-08","PL","Poland",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-08","PT","Portugal",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-08","RO","Romania",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-08","SE","Sweden",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-08","SI","Slovenia",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-08","SK","Slovakia",-,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-08","UK","United Kingdom",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-09","AT","Austria",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-09","BE","Belgium",-,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-09","BG","Bulgaria",-,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-09","CY","Cyprus",-,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-09","CZ","Czechia",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-09","DE","Germany",98.039215680,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-09","DK","Denmark",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-09","EE","Estonia",-,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-09","EL","Greece",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-09","ES","Spain",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-09","EU27_21","EU (without UK)",99.568034000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-09","EU27_UK_21","EU (with UK until 2019)",99.655469000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-09","EUEEA30_21","EU/EEA (without UK)",99.570354000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-09","EUEEAUK_21","EU/EEA (with UK until 2019)",99.656946000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-09","FI","Finland",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-09","FR","France",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-09","HR","Croatia",-,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-09","HU","Hungary",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-09","IE","Ireland",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-09","IS","Iceland",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-09","IT","Italy",98.734177210,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-09","LT","Lithuania",-,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-09","LU","Luxembourg",-,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-09","LV","Latvia",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-09","MT","Malta",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-09","NL","Netherlands",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-09","NO","Norway",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-09","PL","Poland",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-09","PT","Portugal",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-09","RO","Romania",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-09","SE","Sweden",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-09","SI","Slovenia",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-09","SK","Slovakia",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-09","UK","United Kingdom",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-10","AT","Austria",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-10","BE","Belgium",-,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-10","BG","Bulgaria",-,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-10","CY","Cyprus",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-10","CZ","Czechia",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-10","DE","Germany",97.849462360,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-10","DK","Denmark",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-10","EE","Estonia",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-10","EL","Greece",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-10","ES","Spain",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-10","EU27_21","EU (without UK)",99.614395000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-10","EU27_UK_21","EU (with UK until 2019)",99.686847000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-10","EUEEA30_21","EU/EEA (without UK)",99.614890000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-10","EUEEAUK_21","EU/EEA (with UK until 2019)",99.687174000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-10","FI","Finland",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-10","FR","France",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-10","HR","Croatia",-,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-10","HU","Hungary",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-10","IE","Ireland",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-10","IS","Iceland",-,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-10","IT","Italy",98.936170210,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-10","LT","Lithuania",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-10","LU","Luxembourg",-,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-10","LV","Latvia",-,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-10","MT","Malta",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-10","NL","Netherlands",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-10","NO","Norway",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-10","PL","Poland",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-10","PT","Portugal",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-10","RO","Romania",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-10","SE","Sweden",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-10","SI","Slovenia",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-10","SK","Slovakia",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-10","UK","United Kingdom",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-11","AT","Austria",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-11","BE","Belgium",-,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-11","BG","Bulgaria",-,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2018-11","CY","Cyprus",100.000000000,""
